DATAFLOW,COMMODITY_SITC,COUNTRY_ORIGIN,STATE_DEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2025-11,74639,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2025-12,152237,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2026-01,67014,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2026-02,172747,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2026-03,181616,AUD,3,,
ABS:MERCH_IMP(1.0.0),56,TOT,2,M,2026-04,291189,AUD,3,,
ABS:MERCH_IMP(1.0.0),751,TOT,7,M,2025-07,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),751,TOT,7,M,2025-09,10,AUD,3,,
ABS:MERCH_IMP(1.0.0),751,TOT,7,M,2026-01,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),751,TOT,7,M,2026-03,430,AUD,3,,
ABS:MERCH_IMP(1.0.0),751,TOT,7,M,2026-04,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-05,302221,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-06,287812,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-07,303170,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-08,295024,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-09,318945,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-10,284112,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-11,277883,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2025-12,312140,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2026-01,282788,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2026-02,263303,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2026-03,281231,AUD,3,,
ABS:MERCH_IMP(1.0.0),55,TOT,1,M,2026-04,257501,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-05,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-06,15,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-08,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-09,9,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-10,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2025-11,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2026-02,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),00,TOT,5,M,2026-03,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-05,2071393,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-06,1827853,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-07,2001023,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-08,1841978,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-09,1981024,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-10,2202536,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-11,2008274,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2025-12,2273413,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2026-01,1890398,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2026-02,1843898,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2026-03,1967001,AUD,3,,
ABS:MERCH_IMP(1.0.0),74,TOT,TOT,M,2026-04,1849304,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-05,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-06,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-07,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-08,22,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-09,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-10,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-11,8,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2025-12,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2026-01,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2026-02,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2026-03,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),599,TOT,3,M,2026-04,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-05,4294,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-06,1049,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-07,931,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-08,591,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-09,340,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-10,772,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-11,460,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2025-12,369,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2026-01,253,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2026-02,206,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2026-03,554,AUD,3,,
ABS:MERCH_IMP(1.0.0),0,TOT,7,M,2026-04,218,AUD,3,,
ABS:MERCH_IMP(1.0.0),21,TOT,5,M,2025-11,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-05,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-06,42,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-07,181,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-08,172,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-09,64,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-10,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-11,143,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2025-12,48,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2026-01,136,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2026-02,127,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2026-03,152,AUD,3,,
ABS:MERCH_IMP(1.0.0),05,TOT,7,M,2026-04,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-05,684993,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-06,654592,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-07,674318,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-08,743395,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-09,767363,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-10,944816,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-11,791249,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2025-12,797708,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2026-01,794006,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2026-02,675742,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2026-03,909225,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,2,M,2026-04,817006,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-05,628,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-06,1343,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-07,292,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-08,685,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-09,341,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-10,3059,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-11,342,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2025-12,1109,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2026-01,962,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2026-02,672,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2026-03,442,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,6,M,2026-04,1261,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-05,20,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-06,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-07,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-08,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-10,40,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-11,1563,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2025-12,38,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2026-01,275,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2026-02,84,AUD,3,,
ABS:MERCH_IMP(1.0.0),774,TOT,7,M,2026-03,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-05,70,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-06,79,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-07,53,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-08,127,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-09,80,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-10,127,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-11,216,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2025-12,94,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2026-01,97,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2026-02,105,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2026-03,45,AUD,3,,
ABS:MERCH_IMP(1.0.0),532,TOT,3,M,2026-04,26,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-05,66855,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-06,57178,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-07,63364,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-08,70896,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-09,58583,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-10,71409,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-11,61350,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2025-12,62586,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2026-01,53428,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2026-02,58194,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2026-03,55061,AUD,3,,
ABS:MERCH_IMP(1.0.0),759,TOT,1,M,2026-04,58900,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-05,66,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-06,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-07,34,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-08,29,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-09,55,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-10,79,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-11,62,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2025-12,17,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2026-01,88,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2026-03,86,AUD,3,,
ABS:MERCH_IMP(1.0.0),274,TOT,1,M,2026-04,103,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,3,M,2025-06,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,3,M,2025-08,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),579,TOT,3,M,2025-11,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-05,43550,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-06,45843,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-07,41847,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-08,40031,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-09,46956,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-10,40970,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-11,47118,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2025-12,41588,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2026-01,32910,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2026-02,33018,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2026-03,44374,AUD,3,,
ABS:MERCH_IMP(1.0.0),542,TOT,2,M,2026-04,48351,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-05,319790,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-06,2936402,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-07,19390,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-08,19085,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-09,2880,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-10,19051,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-11,6190,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2025-12,1090,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2026-01,12781,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2026-02,2372,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2026-03,2253,AUD,3,,
ABS:MERCH_IMP(1.0.0),79,TOT,7,M,2026-04,2463,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-05,18,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-06,28,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-07,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-08,25,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-09,10,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-10,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-11,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2025-12,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2026-01,10,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2026-02,13,AUD,3,,
ABS:MERCH_IMP(1.0.0),041,TOT,TOT,M,2026-04,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-06,15,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-07,9,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-08,70,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-09,248,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-10,11,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-11,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2025-12,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2026-01,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2026-02,17,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2026-03,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),892,TOT,6,M,2026-04,10,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-05,77759,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-06,69205,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-07,77092,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-08,97272,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-09,110004,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-10,110326,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-11,82914,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2025-12,84425,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2026-01,54463,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2026-02,63525,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2026-03,74017,AUD,3,,
ABS:MERCH_IMP(1.0.0),112,TOT,1,M,2026-04,75852,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-05,621,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-06,63,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-07,215,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-08,365,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-09,227,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-10,31,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-11,107,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2025-12,297,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2026-01,219,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2026-02,268,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2026-03,293,AUD,3,,
ABS:MERCH_IMP(1.0.0),613,TOT,2,M,2026-04,440,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-05,7724,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-06,7696,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-07,6373,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-08,6390,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-09,6797,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-10,7119,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-11,6359,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2025-12,7397,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2026-01,9630,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2026-02,6389,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2026-03,6097,AUD,3,,
ABS:MERCH_IMP(1.0.0),697,TOT,9,M,2026-04,5873,AUD,3,,
ABS:MERCH_IMP(1.0.0),746,TOT,6,M,2025-06,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),746,TOT,6,M,2025-07,10,AUD,3,,
ABS:MERCH_IMP(1.0.0),746,TOT,6,M,2025-09,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),057,TOT,6,M,2026-03,9,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-05,127,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-06,37,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-07,94,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-08,148,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-09,73,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-10,148,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-11,279,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2025-12,193,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2026-01,486,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2026-02,421,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2026-03,29,AUD,3,,
ABS:MERCH_IMP(1.0.0),692,TOT,6,M,2026-04,145,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-05,14455,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-06,15321,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-07,13348,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-08,13496,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-09,12906,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-10,19727,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-11,14927,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2025-12,12381,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2026-01,18243,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2026-02,12733,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2026-03,12665,AUD,3,,
ABS:MERCH_IMP(1.0.0),57,TOT,3,M,2026-04,12783,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-05,52966,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-06,52659,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-07,47873,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-08,49515,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-09,46191,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-10,52742,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-11,48971,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2025-12,57703,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2026-01,42591,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2026-02,40742,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2026-03,46697,AUD,3,,
ABS:MERCH_IMP(1.0.0),111,TOT,TOT,M,2026-04,47707,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-05,2017487,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-06,1883253,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-07,2070078,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-08,1865973,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-09,2067739,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-10,2131180,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-11,1942524,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2025-12,1890699,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2026-01,1868530,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2026-02,2024584,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2026-03,2096829,AUD,3,,
ABS:MERCH_IMP(1.0.0),5,TOT,1,M,2026-04,2034547,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-05,824,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-06,668,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-07,647,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-08,1284,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-09,494,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-10,1425,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-11,1428,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2025-12,1417,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2026-01,526,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2026-02,1057,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2026-03,800,AUD,3,,
ABS:MERCH_IMP(1.0.0),289,TOT,1,M,2026-04,930,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-05,1067,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-06,812,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-07,1106,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-08,1282,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-09,1119,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-10,961,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-11,1213,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2025-12,1035,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2026-01,1289,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2026-02,1730,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2026-03,940,AUD,3,,
ABS:MERCH_IMP(1.0.0),292,TOT,4,M,2026-04,1046,AUD,3,,
