DATAFLOW,COMMODITY_SITC,COUNTRY_DEST,STATE_ORIGIN,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-07,7479,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-08,9485,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-09,11163,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-10,9206,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-11,11793,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2025-12,7933,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2026-01,8064,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2026-02,9480,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2026-03,11067,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,2,M,2026-04,9378,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-05,9653,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-06,9102,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-07,11824,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-08,9342,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-09,9613,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-10,9716,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-11,10262,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2025-12,12984,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2026-01,8431,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2026-02,11384,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2026-03,12702,AUD,3,,
ABS:MERCH_EXP(1.0.0),813,TOT,TOT,M,2026-04,10218,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2025-06,102,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2025-07,95,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2025-08,683,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2025-12,315,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2026-01,53,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2026-02,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2026-03,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),525,TOT,4,M,2026-04,107,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-05,7252,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-06,15019,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-07,9647,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-08,15462,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-09,10157,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-10,10011,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-11,16924,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2025-12,11374,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2026-01,9238,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2026-02,9977,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2026-03,11524,AUD,3,,
ABS:MERCH_EXP(1.0.0),728,TOT,F,M,2026-04,6264,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-05,1308,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-06,893,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-07,752,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-08,448,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-09,729,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-10,2002,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-11,1489,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2025-12,1172,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2026-01,788,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2026-02,692,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2026-03,1612,AUD,3,,
ABS:MERCH_EXP(1.0.0),574,TOT,3,M,2026-04,1469,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,1,M,2025-05,250,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,1,M,2025-10,597,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,1,M,2026-01,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,1,M,2026-02,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,1,M,2026-04,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-05,11797,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-06,11597,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-07,11810,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-08,6819,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-09,11248,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-10,12287,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-11,10063,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2025-12,10282,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2026-01,6962,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2026-02,8888,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2026-03,8284,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,1,M,2026-04,6893,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-05,1826,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-06,1906,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-07,2063,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-08,1910,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-09,1191,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-10,3337,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-11,2138,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2025-12,1943,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2026-01,1032,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2026-02,1795,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2026-03,1296,AUD,3,,
ABS:MERCH_EXP(1.0.0),786,TOT,3,M,2026-04,2965,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-05,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-06,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-07,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-08,24,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-09,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-10,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2025-12,344,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2026-01,22,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2026-02,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),81,TOT,7,M,2026-04,26,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-05,46251,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-06,65645,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-07,60295,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-08,85736,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-09,87060,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-10,64235,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-11,41096,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2025-12,51781,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2026-01,64709,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2026-02,32646,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2026-03,31680,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,TOT,M,2026-04,68375,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-05,207700,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-06,171078,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-07,200536,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-08,157198,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-09,153444,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-10,197252,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-11,181866,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2025-12,206764,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2026-01,109421,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2026-02,140025,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2026-03,155772,AUD,3,,
ABS:MERCH_EXP(1.0.0),899,TOT,TOT,M,2026-04,165113,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-05,582,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-06,614,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-07,36,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-08,220,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-09,74,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-10,176,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-11,110,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2025-12,295,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2026-01,3651,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2026-02,433,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2026-03,846,AUD,3,,
ABS:MERCH_EXP(1.0.0),725,TOT,1,M,2026-04,73,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-05,415,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-06,309,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-07,426,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-08,357,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-09,195,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-10,411,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-11,270,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2025-12,310,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2026-01,302,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2026-02,1222,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2026-03,482,AUD,3,,
ABS:MERCH_EXP(1.0.0),831,TOT,3,M,2026-04,183,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-05,3696,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-06,3238,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-07,2869,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-08,3136,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-09,4000,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-10,5331,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-11,5168,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2025-12,4145,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2026-01,5136,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2026-02,4060,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2026-03,4600,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,5,M,2026-04,3939,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-05,1314,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-06,1314,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-07,1492,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-08,1458,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-09,1464,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-10,2115,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-11,1313,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2025-12,1349,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2026-01,845,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2026-02,1525,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2026-03,1375,AUD,3,,
ABS:MERCH_EXP(1.0.0),895,TOT,TOT,M,2026-04,1110,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-05,335,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-06,743,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-07,813,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-08,564,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-09,890,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-10,792,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-11,497,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2025-12,1036,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2026-01,381,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2026-02,531,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2026-03,379,AUD,3,,
ABS:MERCH_EXP(1.0.0),112,TOT,6,M,2026-04,583,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-05,98,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-06,256,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-07,260,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-08,400,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-09,277,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-10,218,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2025-12,411,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2026-01,271,AUD,3,,
ABS:MERCH_EXP(1.0.0),692,TOT,7,M,2026-02,98,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-05,278,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-06,1369,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-07,1106,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-08,153,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-09,1794,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-10,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-11,1134,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2025-12,385,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2026-02,1129,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2026-03,882,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,6,M,2026-04,652,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-05,1280,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-06,2723,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-07,1476,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-08,956,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-09,1054,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-10,1768,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-11,1725,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2025-12,2122,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2026-01,781,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2026-02,1273,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2026-03,1465,AUD,3,,
ABS:MERCH_EXP(1.0.0),651,TOT,TOT,M,2026-04,2503,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-05,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-06,17,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-07,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-09,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-10,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-11,257,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2025-12,59,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2026-01,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2026-02,870,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2026-03,582,AUD,3,,
ABS:MERCH_EXP(1.0.0),793,TOT,4,M,2026-04,20,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-05,12191,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-06,10889,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-07,13452,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-08,12710,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-09,10363,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-10,11704,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-11,13048,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2025-12,10944,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2026-01,9865,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2026-02,10653,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2026-03,9860,AUD,3,,
ABS:MERCH_EXP(1.0.0),742,TOT,F,M,2026-04,9893,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-05,71567,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-06,45068,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-07,71919,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-08,70342,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-09,82228,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-10,70218,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-11,83546,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2025-12,88672,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2026-01,54427,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2026-02,85968,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2026-03,68603,AUD,3,,
ABS:MERCH_EXP(1.0.0),288,TOT,2,M,2026-04,62465,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-05,94255,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-06,104406,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-07,97758,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-08,85245,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-09,90010,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-10,106643,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-11,92065,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2025-12,107890,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2026-01,69997,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2026-02,85727,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2026-03,94243,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,TOT,M,2026-04,82490,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-05,47,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-06,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-08,437,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-09,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-10,293,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-11,15,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2025-12,20,AUD,3,,
ABS:MERCH_EXP(1.0.0),741,TOT,7,M,2026-01,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-05,2854,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-06,3445,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-07,3774,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-08,3509,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-09,2665,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-10,3368,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-11,2988,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2025-12,2865,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2026-01,1871,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2026-02,2913,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2026-03,3300,AUD,3,,
ABS:MERCH_EXP(1.0.0),659,TOT,TOT,M,2026-04,3945,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-05,3317,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-06,4871,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-07,3490,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-08,2908,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-09,2232,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-10,6522,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-11,2602,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2025-12,2904,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2026-01,1315,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2026-02,4416,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2026-03,3104,AUD,3,,
ABS:MERCH_EXP(1.0.0),781,TOT,3,M,2026-04,2485,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-05,2887,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-06,916,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-07,1158,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-09,147,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-10,63,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-11,961,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2025-12,1883,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2026-01,880,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2026-02,929,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2026-03,1851,AUD,3,,
ABS:MERCH_EXP(1.0.0),023,TOT,6,M,2026-04,1486,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-05,3142,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-06,6467,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-07,23727,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-08,4623,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-09,7148,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-10,7981,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-11,7271,AUD,3,,
ABS:MERCH_EXP(1.0.0),289,TOT,1,M,2025-12,10601,AUD,3,,
